Current_Time,Event_Name,Event_Scheduled,Event-Time,Idle_Processors,Service_Processors,Buffer_Length,Queue_Length,Entities_System
27168.933334793095,NEXT_ARRIVAL,27167.628744843685,27168.933334793095,273850.9948484917,15733.538560747886,0,0,4
27196.675250628254,NEXT_ARRIVAL,27168.933334793095,27196.675250628254,275154.86489274533,15872.248139923679,0,0,5
27227.929373165247,NEXT_ARRIVAL,27196.675250628254,27227.929373165247,276592.55452944635,16059.772875145638,0,0,6
27228.56803762897,END_SERVICE,27155.58917152741,27228.56803762897,276621.2944303133,16064.243526391707,0,0,7
27229.398802007123,END_SERVICE,27168.933334793095,27229.398802007123,276659.50959170726,16069.228112660618,0,0,6
27267.266506428987,END_SERVICE,27077.54653824604,27267.266506428987,278439.29169953486,16258.566634769937,0,0,5
27272.278514591224,NEXT_ARRIVAL,27227.929373165247,27272.278514591224,278679.8680913212,16278.614667418886,0,0,4
27278.552759803802,NEXT_ARRIVAL,27272.278514591224,27278.552759803802,278974.7576163112,16309.985893481778,0,0,5
27285.660481454826,NEXT_ARRIVAL,27278.552759803802,27285.660481454826,279301.71281225863,16352.632223387922,0,0,6
27302.02800123285,END_SERVICE,27196.675250628254,27302.02800123285,280038.25120226975,16467.204861834096,0,0,7
27307.28645490923,END_SERVICE,27227.929373165247,27307.28645490923,280280.14007138234,16498.75558389237,0,0,6
27310.965691813115,NEXT_ARRIVAL,27285.660481454826,27310.965691813115,280453.0642058658,16517.151768411793,0,0,5
27311.764651083795,END_SERVICE,27167.628744843685,27311.764651083795,280489.81633231806,16521.945524035873,0,0,6
