Current_Time,Event_Name,Event_Scheduled,Event_Time,Idle_Processors,Service_Processors,Queue_Length,Entities_System
50527,END_SERVICE,50519,50527,8422,20505,3,4
50532,NEXT_ARRIVAL,50517,50532,8422,20510,2,3
50565,END_SERVICE,50527,50565,8422,20543,3,4
50586,END_SERVICE,50565,50586,8422,20564,2,3
50664,END_SERVICE,50586,50664,8422,20642,1,2
50678,END_SERVICE,50664,50678,8422,20656,0,1
50783,NEXT_ARRIVAL,50532,50783,8527,20656,0,0
50787,END_SERVICE,50783,50787,8527,20660,0,1
50805,NEXT_ARRIVAL,50783,50805,8545,20660,0,0
50815,END_SERVICE,50805,50815,8545,20670,0,1
50833,NEXT_ARRIVAL,50805,50833,8563,20670,0,0
50858,NEXT_ARRIVAL,50833,50858,8563,20695,0,1
50862,END_SERVICE,50833,50862,8563,20699,1,2
50920,END_SERVICE,50862,50920,8563,20757,0,1
50969,NEXT_ARRIVAL,50858,50969,8612,20757,0,0
50997,NEXT_ARRIVAL,50969,50997,8612,20785,0,1
51002,END_SERVICE,50969,51002,8612,20790,1,2
51003,NEXT_ARRIVAL,50997,51003,8612,20791,0,1
51016,END_SERVICE,51002,51016,8612,20804,1,2
51025,END_SERVICE,51016,51025,8612,20813,0,1
51053,NEXT_ARRIVAL,51003,51053,8640,20813,0,0
51056,END_SERVICE,51053,51056,8640,20816,0,1
51150,NEXT_ARRIVAL,51053,51150,8734,20816,0,0
51184,END_SERVICE,51150,51184,8734,20850,0,1
51189,NEXT_ARRIVAL,51150,51189,8739,20850,0,0
51232,END_SERVICE,51189,51232,8739,20893,0,1
51262,NEXT_ARRIVAL,51189,51262,8769,20893,0,0
51280,END_SERVICE,51262,51280,8769,20911,0,1
51348,NEXT_ARRIVAL,51262,51348,8837,20911,0,0
51361,NEXT_ARRIVAL,51348,51361,8837,20924,0,1
51399,NEXT_ARRIVAL,51361,51399,8837,20962,1,2
51415,END_SERVICE,51348,51415,8837,20978,2,3
51430,NEXT_ARRIVAL,51399,51430,8837,20993,1,2
51436,END_SERVICE,51415,51436,8837,20999,2,3
51446,END_SERVICE,51436,51446,8837,21009,1,2
51542,NEXT_ARRIVAL,51430,51542,8837,21105,0,1
51556,END_SERVICE,51446,51556,8837,21119,1,2
51573,END_SERVICE,51556,51573,8837,21136,0,1
51636,NEXT_ARRIVAL,51542,51636,8900,21136,0,0
51682,END_SERVICE,51636,51682,8900,21182,0,1
51696,NEXT_ARRIVAL,51636,51696,8914,21182,0,0
51712,NEXT_ARRIVAL,51696,51712,8914,21198,0,1
51721,NEXT_ARRIVAL,51712,51721,8914,21207,1,2
51727,END_SERVICE,51696,51727,8914,21213,2,3
51766,NEXT_ARRIVAL,51721,51766,8914,21252,1,2
51767,NEXT_ARRIVAL,51766,51767,8914,21253,2,3
51777,END_SERVICE,51727,51777,8914,21263,3,4
51793,END_SERVICE,51777,51793,8914,21279,2,3
51809,NEXT_ARRIVAL,51767,51809,8914,21295,1,2
51825,NEXT_ARRIVAL,51809,51825,8914,21311,2,3
51851,NEXT_ARRIVAL,51825,51851,8914,21337,3,4
51855,END_SERVICE,51793,51855,8914,21341,4,5
51860,END_SERVICE,51855,51860,8914,21346,3,4
51881,NEXT_ARRIVAL,51851,51881,8914,21367,2,3
51894,END_SERVICE,51860,51894,8914,21380,3,4
51896,END_SERVICE,51894,51896,8914,21382,2,3
51906,END_SERVICE,51896,51906,8914,21392,1,2
51908,END_SERVICE,51906,51908,8914,21394,0,1
51953,NEXT_ARRIVAL,51881,51953,8959,21394,0,0
51998,NEXT_ARRIVAL,51953,51998,8959,21439,0,1
52038,END_SERVICE,51953,52038,8959,21479,1,2
52059,END_SERVICE,52038,52059,8959,21500,0,1
52133,NEXT_ARRIVAL,51998,52133,9033,21500,0,0
52152,NEXT_ARRIVAL,52133,52152,9033,21519,0,1
52170,NEXT_ARRIVAL,52152,52170,9033,21537,1,2
52177,END_SERVICE,52133,52177,9033,21544,2,3
52190,NEXT_ARRIVAL,52170,52190,9033,21557,1,2
52206,END_SERVICE,52177,52206,9033,21573,2,3
52208,NEXT_ARRIVAL,52190,52208,9033,21575,1,2
52268,END_SERVICE,52206,52268,9033,21635,2,3
52269,END_SERVICE,52268,52269,9033,21636,1,2
52275,END_SERVICE,52269,52275,9033,21642,0,1
52373,NEXT_ARRIVAL,52208,52373,9131,21642,0,0
52375,NEXT_ARRIVAL,52373,52375,9131,21644,0,1
52377,END_SERVICE,52373,52377,9131,21646,1,2
52386,NEXT_ARRIVAL,52375,52386,9131,21655,0,1
52393,END_SERVICE,52377,52393,9131,21662,1,2
52400,END_SERVICE,52393,52400,9131,21669,0,1
52460,NEXT_ARRIVAL,52386,52460,9191,21669,0,0
52479,END_SERVICE,52460,52479,9191,21688,0,1
52567,NEXT_ARRIVAL,52460,52567,9279,21688,0,0
52597,END_SERVICE,52567,52597,9279,21718,0,1
52632,NEXT_ARRIVAL,52567,52632,9314,21718,0,0
52654,END_SERVICE,52632,52654,9314,21740,0,1
52791,NEXT_ARRIVAL,52632,52791,9451,21740,0,0
52793,NEXT_ARRIVAL,52791,52793,9451,21742,0,1
52802,NEXT_ARRIVAL,52793,52802,9451,21751,1,2
52815,END_SERVICE,52791,52815,9451,21764,2,3
52823,NEXT_ARRIVAL,52802,52823,9451,21772,1,2
52840,END_SERVICE,52815,52840,9451,21789,2,3
52855,END_SERVICE,52840,52855,9451,21804,1,2
52883,NEXT_ARRIVAL,52823,52883,9451,21832,0,1
52889,END_SERVICE,52855,52889,9451,21838,1,2
52900,END_SERVICE,52889,52900,9451,21849,0,1
52946,NEXT_ARRIVAL,52883,52946,9497,21849,0,0
52989,NEXT_ARRIVAL,52946,52989,9497,21892,0,1
53050,END_SERVICE,52946,53050,9497,21953,1,2
53072,END_SERVICE,53050,53072,9497,21975,0,1
53075,NEXT_ARRIVAL,52989,53075,9500,21975,0,0
53112,END_SERVICE,53075,53112,9500,22012,0,1
53135,NEXT_ARRIVAL,53075,53135,9523,22012,0,0
53142,NEXT_ARRIVAL,53135,53142,9523,22019,0,1
53175,NEXT_ARRIVAL,53142,53175,9523,22052,1,2
53198,NEXT_ARRIVAL,53175,53198,9523,22075,2,3
53200,END_SERVICE,53135,53200,9523,22077,3,4
53203,END_SERVICE,53200,53203,9523,22080,2,3
53302,NEXT_ARRIVAL,53198,53302,9523,22179,1,2
53312,END_SERVICE,53203,53312,9523,22189,2,3
53315,END_SERVICE,53312,53315,9523,22192,1,2
53334,END_SERVICE,53315,53334,9523,22211,0,1
53386,NEXT_ARRIVAL,53302,53386,9575,22211,0,0
53420,END_SERVICE,53386,53420,9575,22245,0,1
53441,NEXT_ARRIVAL,53386,53441,9596,22245,0,0
53505,END_SERVICE,53441,53505,9596,22309,0,1
53506,NEXT_ARRIVAL,53441,53506,9597,22309,0,0
53516,END_SERVICE,53506,53516,9597,22319,0,1
53534,NEXT_ARRIVAL,53506,53534,9615,22319,0,0
53541,NEXT_ARRIVAL,53534,53541,9615,22326,0,1
53550,NEXT_ARRIVAL,53541,53550,9615,22335,1,2
53567,END_SERVICE,53534,53567,9615,22352,2,3
53577,NEXT_ARRIVAL,53550,53577,9615,22362,1,2
53577,END_SERVICE,53567,53577,9615,22362,2,3
53601,END_SERVICE,53577,53601,9615,22386,1,2
53613,END_SERVICE,53601,53613,9615,22398,0,1
53657,NEXT_ARRIVAL,53577,53657,9659,22398,0,0
53708,END_SERVICE,53657,53708,9659,22449,0,1
53723,NEXT_ARRIVAL,53657,53723,9674,22449,0,0
53799,NEXT_ARRIVAL,53723,53799,9674,22525,0,1
53821,NEXT_ARRIVAL,53799,53821,9674,22547,1,2
53827,NEXT_ARRIVAL,53821,53827,9674,22553,2,3
53895,END_SERVICE,53723,53895,9674,22621,3,4
53897,END_SERVICE,53895,53897,9674,22623,2,3
53902,NEXT_ARRIVAL,53827,53902,9674,22628,1,2
53909,END_SERVICE,53897,53909,9674,22635,2,3
53996,END_SERVICE,53909,53996,9674,22722,1,2
54004,NEXT_ARRIVAL,53902,54004,9674,22730,0,1
54024,END_SERVICE,53996,54024,9674,22750,1,2
54026,END_SERVICE,54024,54026,9674,22752,0,1
54052,NEXT_ARRIVAL,54004,54052,9700,22752,0,0
54072,END_SERVICE,54052,54072,9700,22772,0,1
54084,NEXT_ARRIVAL,54052,54084,9712,22772,0,0
54087,NEXT_ARRIVAL,54084,54087,9712,22775,0,1
54096,END_SERVICE,54084,54096,9712,22784,1,2
54098,NEXT_ARRIVAL,54087,54098,9712,22786,0,1
54108,END_SERVICE,54096,54108,9712,22796,1,2
54122,NEXT_ARRIVAL,54098,54122,9712,22810,0,1
54132,END_SERVICE,54108,54132,9712,22820,1,2
54143,END_SERVICE,54132,54143,9712,22831,0,1
54174,NEXT_ARRIVAL,54122,54174,9743,22831,0,0
54175,NEXT_ARRIVAL,54174,54175,9743,22832,0,1
54177,NEXT_ARRIVAL,54175,54177,9743,22834,1,2
54185,END_SERVICE,54174,54185,9743,22842,2,3
54190,NEXT_ARRIVAL,54177,54190,9743,22847,1,2
54222,END_SERVICE,54185,54222,9743,22879,2,3
54230,NEXT_ARRIVAL,54190,54230,9743,22887,1,2
54262,END_SERVICE,54222,54262,9743,22919,2,3
54290,NEXT_ARRIVAL,54230,54290,9743,22947,1,2
54315,END_SERVICE,54262,54315,9743,22972,2,3
54342,NEXT_ARRIVAL,54290,54342,9743,22999,1,2
54419,END_SERVICE,54315,54419,9743,23076,2,3
54435,NEXT_ARRIVAL,54342,54435,9743,23092,1,2
54443,END_SERVICE,54419,54443,9743,23100,2,3
54444,END_SERVICE,54443,54444,9743,23101,1,2
54471,NEXT_ARRIVAL,54435,54471,9743,23128,0,1
54477,NEXT_ARRIVAL,54471,54477,9743,23134,1,2
54532,NEXT_ARRIVAL,54477,54532,9743,23189,2,3
54602,NEXT_ARRIVAL,54532,54602,9743,23259,3,4
54619,END_SERVICE,54444,54619,9743,23276,4,5
54621,NEXT_ARRIVAL,54602,54621,9743,23278,3,4
54625,END_SERVICE,54619,54625,9743,23282,4,5
54626,NEXT_ARRIVAL,54621,54626,9743,23283,3,4
54651,NEXT_ARRIVAL,54626,54651,9743,23308,4,5
54663,END_SERVICE,54625,54663,9743,23320,5,6
54702,NEXT_ARRIVAL,54651,54702,9743,23359,4,5
54709,NEXT_ARRIVAL,54702,54709,9743,23366,5,6
54730,END_SERVICE,54663,54730,9743,23387,6,7
54745,END_SERVICE,54730,54745,9743,23402,5,6
54755,END_SERVICE,54745,54755,9743,23412,4,5
54811,NEXT_ARRIVAL,54709,54811,9743,23468,3,4
54832,END_SERVICE,54755,54832,9743,23489,4,5
54838,END_SERVICE,54832,54838,9743,23495,3,4
54867,END_SERVICE,54838,54867,9743,23524,2,3
54871,END_SERVICE,54867,54871,9743,23528,1,2
54900,END_SERVICE,54871,54900,9743,23557,0,1
55000,NEXT_ARRIVAL,54811,55000,9843,23557,0,0
55047,NEXT_ARRIVAL,55000,55047,9843,23604,0,1
55048,END_SERVICE,55000,55048,9843,23605,1,2
55061,END_SERVICE,55048,55061,9843,23618,0,1
55069,NEXT_ARRIVAL,55047,55069,9851,23618,0,0
55083,END_SERVICE,55069,55083,9851,23632,0,1
55105,NEXT_ARRIVAL,55069,55105,9873,23632,0,0
55163,END_SERVICE,55105,55163,9873,23690,0,1
55212,NEXT_ARRIVAL,55105,55212,9922,23690,0,0
55214,END_SERVICE,55212,55214,9922,23692,0,1
55221,NEXT_ARRIVAL,55212,55221,9929,23692,0,0
55225,END_SERVICE,55221,55225,9929,23696,0,1
55230,NEXT_ARRIVAL,55221,55230,9934,23696,0,0
55242,END_SERVICE,55230,55242,9934,23708,0,1
55259,NEXT_ARRIVAL,55230,55259,9951,23708,0,0
55286,END_SERVICE,55259,55286,9951,23735,0,1
55313,NEXT_ARRIVAL,55259,55313,9978,23735,0,0
55373,END_SERVICE,55313,55373,9978,23795,0,1
55496,NEXT_ARRIVAL,55313,55496,10101,23795,0,0
55526,END_SERVICE,55496,55526,10101,23825,0,1
55572,NEXT_ARRIVAL,55496,55572,10147,23825,0,0
55587,NEXT_ARRIVAL,55572,55587,10147,23840,0,1
55613,END_SERVICE,55572,55613,10147,23866,1,2
55615,END_SERVICE,55613,55615,10147,23868,0,1
55672,NEXT_ARRIVAL,55587,55672,10204,23868,0,0
55673,END_SERVICE,55672,55673,10204,23869,0,1
55685,NEXT_ARRIVAL,55672,55685,10216,23869,0,0
55702,END_SERVICE,55685,55702,10216,23886,0,1
55726,NEXT_ARRIVAL,55685,55726,10240,23886,0,0
55729,END_SERVICE,55726,55729,10240,23889,0,1
55772,NEXT_ARRIVAL,55726,55772,10283,23889,0,0
55781,NEXT_ARRIVAL,55772,55781,10283,23898,0,1
55803,NEXT_ARRIVAL,55781,55803,10283,23920,1,2
55816,END_SERVICE,55772,55816,10283,23933,2,3
55833,NEXT_ARRIVAL,55803,55833,10283,23950,1,2
55833,END_SERVICE,55816,55833,10283,23950,2,3
55898,NEXT_ARRIVAL,55833,55898,10283,24015,1,2
55920,END_SERVICE,55833,55920,10283,24037,2,3
55923,END_SERVICE,55920,55923,10283,24040,1,2
55963,NEXT_ARRIVAL,55898,55963,10283,24080,0,1
55966,NEXT_ARRIVAL,55963,55966,10283,24083,1,2
55967,END_SERVICE,55923,55967,10283,24084,2,3
55972,END_SERVICE,55967,55972,10283,24089,1,2
55977,NEXT_ARRIVAL,55966,55977,10283,24094,0,1
55978,END_SERVICE,55972,55978,10283,24095,1,2
56008,NEXT_ARRIVAL,55977,56008,10283,24125,0,1
56008,END_SERVICE,55978,56008,10283,24125,1,2
56034,NEXT_ARRIVAL,56008,56034,10283,24151,0,1
56046,NEXT_ARRIVAL,56034,56046,10283,24163,1,2
56095,END_SERVICE,56008,56095,10283,24212,2,3
56105,NEXT_ARRIVAL,56046,56105,10283,24222,1,2
56139,NEXT_ARRIVAL,56105,56139,10283,24256,2,3
56150,END_SERVICE,56095,56150,10283,24267,3,4
56164,NEXT_ARRIVAL,56139,56164,10283,24281,2,3
56175,END_SERVICE,56150,56175,10283,24292,3,4
56187,NEXT_ARRIVAL,56164,56187,10283,24304,2,3
56197,END_SERVICE,56175,56197,10283,24314,3,4
56209,NEXT_ARRIVAL,56187,56209,10283,24326,2,3
56211,END_SERVICE,56197,56211,10283,24328,3,4
56214,END_SERVICE,56211,56214,10283,24331,2,3
56219,END_SERVICE,56214,56219,10283,24336,1,2
56257,NEXT_ARRIVAL,56209,56257,10283,24374,0,1
56271,END_SERVICE,56219,56271,10283,24388,1,2
56280,END_SERVICE,56271,56280,10283,24397,0,1
56317,NEXT_ARRIVAL,56257,56317,10320,24397,0,0
56330,END_SERVICE,56317,56330,10320,24410,0,1
56422,NEXT_ARRIVAL,56317,56422,10412,24410,0,0
56461,NEXT_ARRIVAL,56422,56461,10412,24449,0,1
56468,END_SERVICE,56422,56468,10412,24456,1,2
56470,END_SERVICE,56468,56470,10412,24458,0,1
56472,NEXT_ARRIVAL,56461,56472,10414,24458,0,0
56488,END_SERVICE,56472,56488,10414,24474,0,1
56518,NEXT_ARRIVAL,56472,56518,10444,24474,0,0
56566,END_SERVICE,56518,56566,10444,24522,0,1
56596,NEXT_ARRIVAL,56518,56596,10474,24522,0,0
56597,END_SERVICE,56596,56597,10474,24523,0,1
56608,NEXT_ARRIVAL,56596,56608,10485,24523,0,0
56617,NEXT_ARRIVAL,56608,56617,10485,24532,0,1
56620,END_SERVICE,56608,56620,10485,24535,1,2
56660,END_SERVICE,56620,56660,10485,24575,0,1
56683,NEXT_ARRIVAL,56617,56683,10508,24575,0,0
56703,END_SERVICE,56683,56703,10508,24595,0,1
56848,NEXT_ARRIVAL,56683,56848,10653,24595,0,0
56853,END_SERVICE,56848,56853,10653,24600,0,1
56941,NEXT_ARRIVAL,56848,56941,10741,24600,0,0
56945,END_SERVICE,56941,56945,10741,24604,0,1
56949,NEXT_ARRIVAL,56941,56949,10745,24604,0,0
56954,NEXT_ARRIVAL,56949,56954,10745,24609,0,1
56981,END_SERVICE,56949,56981,10745,24636,1,2
56988,NEXT_ARRIVAL,56954,56988,10745,24643,0,1
56996,END_SERVICE,56981,56996,10745,24651,1,2
57041,NEXT_ARRIVAL,56988,57041,10745,24696,0,1
57058,END_SERVICE,56996,57058,10745,24713,1,2
57101,NEXT_ARRIVAL,57041,57101,10745,24756,0,1
57103,NEXT_ARRIVAL,57101,57103,10745,24758,1,2
57109,END_SERVICE,57058,57109,10745,24764,2,3
57118,NEXT_ARRIVAL,57103,57118,10745,24773,1,2
57129,END_SERVICE,57109,57129,10745,24784,2,3
57137,END_SERVICE,57129,57137,10745,24792,1,2
57140,NEXT_ARRIVAL,57118,57140,10745,24795,0,1
57147,END_SERVICE,57137,57147,10745,24802,1,2
57157,END_SERVICE,57147,57157,10745,24812,0,1
57258,NEXT_ARRIVAL,57140,57258,10846,24812,0,0
57259,NEXT_ARRIVAL,57258,57259,10846,24813,0,1
57270,END_SERVICE,57258,57270,10846,24824,1,2
57275,END_SERVICE,57270,57275,10846,24829,0,1
57335,NEXT_ARRIVAL,57259,57335,10906,24829,0,0
57342,END_SERVICE,57335,57342,10906,24836,0,1
57347,NEXT_ARRIVAL,57335,57347,10911,24836,0,0
57357,NEXT_ARRIVAL,57347,57357,10911,24846,0,1
57405,END_SERVICE,57347,57405,10911,24894,1,2
57422,NEXT_ARRIVAL,57357,57422,10911,24911,0,1
57450,END_SERVICE,57405,57450,10911,24939,1,2
57454,END_SERVICE,57450,57454,10911,24943,0,1
57528,NEXT_ARRIVAL,57422,57528,10985,24943,0,0
57535,END_SERVICE,57528,57535,10985,24950,0,1
57583,NEXT_ARRIVAL,57528,57583,11033,24950,0,0
57589,END_SERVICE,57583,57589,11033,24956,0,1
57597,NEXT_ARRIVAL,57583,57597,11041,24956,0,0
57602,END_SERVICE,57597,57602,11041,24961,0,1
57605,NEXT_ARRIVAL,57597,57605,11044,24961,0,0
57610,NEXT_ARRIVAL,57605,57610,11044,24966,0,1
57623,END_SERVICE,57605,57623,11044,24979,1,2
57626,NEXT_ARRIVAL,57610,57626,11044,24982,0,1
57628,NEXT_ARRIVAL,57626,57628,11044,24984,1,2
57638,END_SERVICE,57623,57638,11044,24994,2,3
57641,END_SERVICE,57638,57641,11044,24997,1,2
57648,NEXT_ARRIVAL,57628,57648,11044,25004,0,1
57660,END_SERVICE,57641,57660,11044,25016,1,2
57706,END_SERVICE,57660,57706,11044,25062,0,1
57719,NEXT_ARRIVAL,57648,57719,11057,25062,0,0
57722,END_SERVICE,57719,57722,11057,25065,0,1
57757,NEXT_ARRIVAL,57719,57757,11092,25065,0,0
57768,NEXT_ARRIVAL,57757,57768,11092,25076,0,1
57806,END_SERVICE,57757,57806,11092,25114,1,2
57826,NEXT_ARRIVAL,57768,57826,11092,25134,0,1
57866,END_SERVICE,57806,57866,11092,25174,1,2
57870,END_SERVICE,57866,57870,11092,25178,0,1
57893,NEXT_ARRIVAL,57826,57893,11115,25178,0,0
57894,END_SERVICE,57893,57894,11115,25179,0,1
57902,NEXT_ARRIVAL,57893,57902,11123,25179,0,0
57911,END_SERVICE,57902,57911,11123,25188,0,1
57941,NEXT_ARRIVAL,57902,57941,11153,25188,0,0
57955,END_SERVICE,57941,57955,11153,25202,0,1
57990,NEXT_ARRIVAL,57941,57990,11188,25202,0,0
57997,NEXT_ARRIVAL,57990,57997,11188,25209,0,1
58002,END_SERVICE,57990,58002,11188,25214,1,2
58013,NEXT_ARRIVAL,57997,58013,11188,25225,0,1
58060,END_SERVICE,58002,58060,11188,25272,1,2
58067,END_SERVICE,58060,58067,11188,25279,0,1
58142,NEXT_ARRIVAL,58013,58142,11263,25279,0,0
58155,NEXT_ARRIVAL,58142,58155,11263,25292,0,1
58184,END_SERVICE,58142,58184,11263,25321,1,2
58189,END_SERVICE,58184,58189,11263,25326,0,1
58243,NEXT_ARRIVAL,58155,58243,11317,25326,0,0
58247,NEXT_ARRIVAL,58243,58247,11317,25330,0,1
58273,END_SERVICE,58243,58273,11317,25356,1,2
58306,END_SERVICE,58273,58306,11317,25389,0,1
58394,NEXT_ARRIVAL,58247,58394,11405,25389,0,0
58428,NEXT_ARRIVAL,58394,58428,11405,25423,0,1
58444,END_SERVICE,58394,58444,11405,25439,1,2
58455,NEXT_ARRIVAL,58428,58455,11405,25450,0,1
58471,END_SERVICE,58444,58471,11405,25466,1,2
58486,NEXT_ARRIVAL,58455,58486,11405,25481,0,1
58488,END_SERVICE,58471,58488,11405,25483,1,2
58494,END_SERVICE,58488,58494,11405,25489,0,1
58544,NEXT_ARRIVAL,58486,58544,11455,25489,0,0
58550,END_SERVICE,58544,58550,11455,25495,0,1
58567,NEXT_ARRIVAL,58544,58567,11472,25495,0,0
58571,NEXT_ARRIVAL,58567,58571,11472,25499,0,1
58578,END_SERVICE,58567,58578,11472,25506,1,2
58618,END_SERVICE,58578,58618,11472,25546,0,1
58647,NEXT_ARRIVAL,58571,58647,11501,25546,0,0
58669,END_SERVICE,58647,58669,11501,25568,0,1
58804,NEXT_ARRIVAL,58647,58804,11636,25568,0,0
58807,END_SERVICE,58804,58807,11636,25571,0,1
58863,NEXT_ARRIVAL,58804,58863,11692,25571,0,0
58872,END_SERVICE,58863,58872,11692,25580,0,1
58882,NEXT_ARRIVAL,58863,58882,11702,25580,0,0
58889,END_SERVICE,58882,58889,11702,25587,0,1
58945,NEXT_ARRIVAL,58882,58945,11758,25587,0,0
58950,END_SERVICE,58945,58950,11758,25592,0,1
59019,NEXT_ARRIVAL,58945,59019,11827,25592,0,0
59022,NEXT_ARRIVAL,59019,59022,11827,25595,0,1
59049,END_SERVICE,59019,59049,11827,25622,1,2
59076,END_SERVICE,59049,59076,11827,25649,0,1
59090,NEXT_ARRIVAL,59022,59090,11841,25649,0,0
59146,NEXT_ARRIVAL,59090,59146,11841,25705,0,1
59154,END_SERVICE,59090,59154,11841,25713,1,2
59180,NEXT_ARRIVAL,59146,59180,11841,25739,0,1
59194,NEXT_ARRIVAL,59180,59194,11841,25753,1,2
59203,END_SERVICE,59154,59203,11841,25762,2,3
59213,END_SERVICE,59203,59213,11841,25772,1,2
59226,NEXT_ARRIVAL,59194,59226,11841,25785,0,1
59237,NEXT_ARRIVAL,59226,59237,11841,25796,1,2
59238,NEXT_ARRIVAL,59237,59238,11841,25797,2,3
59254,NEXT_ARRIVAL,59238,59254,11841,25813,3,4
59283,NEXT_ARRIVAL,59254,59283,11841,25842,4,5
59285,NEXT_ARRIVAL,59283,59285,11841,25844,5,6
59306,END_SERVICE,59213,59306,11841,25865,6,7
59319,NEXT_ARRIVAL,59285,59319,11841,25878,5,6
59362,END_SERVICE,59306,59362,11841,25921,6,7
59369,NEXT_ARRIVAL,59319,59369,11841,25928,5,6
59389,END_SERVICE,59362,59389,11841,25948,6,7
59475,END_SERVICE,59389,59475,11841,26034,5,6
59495,NEXT_ARRIVAL,59369,59495,11841,26054,4,5
59522,END_SERVICE,59475,59522,11841,26081,5,6
59533,NEXT_ARRIVAL,59495,59533,11841,26092,4,5
59534,NEXT_ARRIVAL,59533,59534,11841,26093,5,6
59540,END_SERVICE,59522,59540,11841,26099,6,7
59572,NEXT_ARRIVAL,59534,59572,11841,26131,5,6
59641,NEXT_ARRIVAL,59572,59641,11841,26200,6,7
59658,NEXT_ARRIVAL,59641,59658,11841,26217,7,8
59662,END_SERVICE,59540,59662,11841,26221,8,9
59665,NEXT_ARRIVAL,59658,59665,11841,26224,7,8
59704,END_SERVICE,59662,59704,11841,26263,8,9
59720,NEXT_ARRIVAL,59665,59720,11841,26279,7,8
59796,END_SERVICE,59704,59796,11841,26355,8,9
59804,NEXT_ARRIVAL,59720,59804,11841,26363,7,8
59809,NEXT_ARRIVAL,59804,59809,11841,26368,8,9
59818,END_SERVICE,59796,59818,11841,26377,9,10
59829,END_SERVICE,59818,59829,11841,26388,8,9
59836,NEXT_ARRIVAL,59809,59836,11841,26395,7,8
59849,END_SERVICE,59829,59849,11841,26408,8,9
59851,NEXT_ARRIVAL,59836,59851,11841,26410,7,8
59903,END_SERVICE,59849,59903,11841,26462,8,9
59914,END_SERVICE,59903,59914,11841,26473,7,8
59926,NEXT_ARRIVAL,59851,59926,11841,26485,6,7
59939,END_SERVICE,59914,59939,11841,26498,7,8
59949,NEXT_ARRIVAL,59926,59949,11841,26508,6,7
59958,NEXT_ARRIVAL,59949,59958,11841,26517,7,8
60004,END_SERVICE,59939,60004,11841,26563,8,9
60007,NEXT_ARRIVAL,59958,60007,11841,26566,7,8
60015,NEXT_ARRIVAL,60007,60015,11841,26574,8,9
60025,NEXT_ARRIVAL,60015,60025,11841,26584,9,10
60073,NEXT_ARRIVAL,60025,60073,11841,26632,10,11
60099,END_SERVICE,60004,60099,11841,26658,11,12
60118,END_SERVICE,60099,60118,11841,26677,10,11
60134,NEXT_ARRIVAL,60073,60134,11841,26693,9,10
60144,END_SERVICE,60118,60144,11841,26703,10,11
60144,NEXT_ARRIVAL,60134,60144,11841,26703,9,10
60149,NEXT_ARRIVAL,60144,60149,11841,26708,10,11
60162,END_SERVICE,60144,60162,11841,26721,11,12
60165,NEXT_ARRIVAL,60149,60165,11841,26724,10,11
60171,END_SERVICE,60162,60171,11841,26730,11,12
60189,NEXT_ARRIVAL,60165,60189,11841,26748,10,11
60198,NEXT_ARRIVAL,60189,60198,11841,26757,11,12
60219,NEXT_ARRIVAL,60198,60219,11841,26778,12,13
60243,END_SERVICE,60171,60243,11841,26802,13,14
60258,NEXT_ARRIVAL,60219,60258,11841,26817,12,13
60264,NEXT_ARRIVAL,60258,60264,11841,26823,13,14
60322,END_SERVICE,60243,60322,11841,26881,14,15
60325,END_SERVICE,60322,60325,11841,26884,13,14
60343,END_SERVICE,60325,60343,11841,26902,12,13
60360,END_SERVICE,60343,60360,11841,26919,11,12
60365,NEXT_ARRIVAL,60264,60365,11841,26924,10,11
60367,END_SERVICE,60360,60367,11841,26926,11,12
60383,NEXT_ARRIVAL,60365,60383,11841,26942,10,11
60384,END_SERVICE,60367,60384,11841,26943,11,12
60464,NEXT_ARRIVAL,60383,60464,11841,27023,10,11
60468,END_SERVICE,60384,60468,11841,27027,11,12
60494,NEXT_ARRIVAL,60464,60494,11841,27053,10,11
60523,END_SERVICE,60468,60523,11841,27082,11,12
60532,NEXT_ARRIVAL,60494,60532,11841,27091,10,11
60535,END_SERVICE,60523,60535,11841,27094,11,12
60541,NEXT_ARRIVAL,60532,60541,11841,27100,10,11
60550,END_SERVICE,60535,60550,11841,27109,11,12
60552,END_SERVICE,60550,60552,11841,27111,10,11
60557,END_SERVICE,60552,60557,11841,27116,9,10
60571,NEXT_ARRIVAL,60541,60571,11841,27130,8,9
60582,END_SERVICE,60557,60582,11841,27141,9,10
60582,NEXT_ARRIVAL,60571,60582,11841,27141,8,9
60598,NEXT_ARRIVAL,60582,60598,11841,27157,9,10
60603,NEXT_ARRIVAL,60598,60603,11841,27162,10,11
60607,NEXT_ARRIVAL,60603,60607,11841,27166,11,12
60631,END_SERVICE,60582,60631,11841,27190,12,13
60635,END_SERVICE,60631,60635,11841,27194,11,12
60640,END_SERVICE,60635,60640,11841,27199,10,11
60694,END_SERVICE,60640,60694,11841,27253,9,10
60702,END_SERVICE,60694,60702,11841,27261,8,9
60719,NEXT_ARRIVAL,60607,60719,11841,27278,7,8
60732,END_SERVICE,60702,60732,11841,27291,8,9
60758,END_SERVICE,60732,60758,11841,27317,7,8
60788,NEXT_ARRIVAL,60719,60788,11841,27347,6,7
60838,NEXT_ARRIVAL,60788,60838,11841,27397,7,8
60843,END_SERVICE,60758,60843,11841,27402,8,9
60843,NEXT_ARRIVAL,60838,60843,11841,27402,7,8
60865,END_SERVICE,60843,60865,11841,27424,8,9
